,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Nita M Lowey (D),N00001024,0,L3Harris Technologies,20000,20000,2010
1,Nita M Lowey (D),N00001024,18400,Progeny Systems,0,18400,2010
2,Nita M Lowey (D),N00001024,11500,Manocherian Brothers,0,11500,2010
3,Nita M Lowey (D),N00001024,11200,GDC Properties,0,11200,2010
4,Nita M Lowey (D),N00001024,0,Jetblue Airways,10000,10000,2010
5,Nita M Lowey (D),N00001024,0,Northrop Grumman,10000,10000,2010
6,Nita M Lowey (D),N00001024,0,Raytheon Co,10000,10000,2010
7,Nita M Lowey (D),N00001024,0,American Maritime Officers,7500,7500,2010
8,Nita M Lowey (D),N00001024,0,Delta Air Lines,6500,6500,2010
9,Nita M Lowey (D),N00001024,5600,BLS Investments,0,5600,2010
0,Nita M Lowey (D),N00001024,16000,Kaye Scholer LLP,0,16000,2012
1,Nita M Lowey (D),N00001024,15750,"Skadden, Arps et al",0,15750,2012
2,Nita M Lowey (D),N00001024,14800,Glickenhaus & Co,0,14800,2012
3,Nita M Lowey (D),N00001024,13500,BlackRock Inc,0,13500,2012
4,Nita M Lowey (D),N00001024,7500,Goldman Sachs,5000,12500,2012
5,Nita M Lowey (D),N00001024,0,American Dental Assn,10000,10000,2012
6,Nita M Lowey (D),N00001024,0,American Federation of Teachers,10000,10000,2012
7,Nita M Lowey (D),N00001024,10000,BLS Investments,0,10000,2012
8,Nita M Lowey (D),N00001024,0,Citizens Organized PAC,10000,10000,2012
9,Nita M Lowey (D),N00001024,0,Deloitte LLP,10000,10000,2012
0,Nita M Lowey (D),N00001024,26000,NorPAC,0,26000,2014
1,Nita M Lowey (D),N00001024,18200,Alzheimers Impact Movement,0,18200,2014
2,Nita M Lowey (D),N00001024,13000,Och-Ziff Capital Management,0,13000,2014
3,Nita M Lowey (D),N00001024,11400,KKR & Co,0,11400,2014
4,Nita M Lowey (D),N00001024,11000,Network & Security Technologies,0,11000,2014
5,Nita M Lowey (D),N00001024,10900,Weiler Arnow Management,0,10900,2014
6,Nita M Lowey (D),N00001024,10400,Carlyle Group,0,10400,2014
7,Nita M Lowey (D),N00001024,10400,Gdc Properties,0,10400,2014
8,Nita M Lowey (D),N00001024,10400,Hudson Ventures,0,10400,2014
9,Nita M Lowey (D),N00001024,10400,Kenneth Cole Productions,0,10400,2014
0,Nita M Lowey (D),N00001024,20000,Woodbranch Investments,0,20000,2016
1,Nita M Lowey (D),N00001024,19800,Creative Assoc International,0,19800,2016
2,Nita M Lowey (D),N00001024,13500,Regeneron Pharmaceuticals,5400,18900,2016
3,Nita M Lowey (D),N00001024,15800,Soros Fund Management,0,15800,2016
4,Nita M Lowey (D),N00001024,10000,Goldman Sachs,2500,12500,2016
5,Nita M Lowey (D),N00001024,11700,Columbia University,0,11700,2016
6,Nita M Lowey (D),N00001024,10800,Bloomberg Lp,0,10800,2016
7,Nita M Lowey (D),N00001024,10800,Carlyle Group,0,10800,2016
8,Nita M Lowey (D),N00001024,10800,Gdc Properties,0,10800,2016
9,Nita M Lowey (D),N00001024,10800,Hudson Ventures,0,10800,2016
0,Nita M Lowey (D),N00001024,18100,Bloomberg LP,0,18100,2018
1,Nita M Lowey (D),N00001024,17300,NorPAC,0,17300,2018
2,Nita M Lowey (D),N00001024,5400,Regeneron Pharmaceuticals,10000,15400,2018
3,Nita M Lowey (D),N00001024,10300,Goldman Sachs,2500,12800,2018
4,Nita M Lowey (D),N00001024,12800,"Paul, Weiss et al",0,12800,2018
5,Nita M Lowey (D),N00001024,11800,Paloma Partners,0,11800,2018
6,Nita M Lowey (D),N00001024,11050,Weiler Arnow Management,0,11050,2018
7,Nita M Lowey (D),N00001024,10800,Falconwood Corp,0,10800,2018
8,Nita M Lowey (D),N00001024,10800,Hudson Ventures,0,10800,2018
9,Nita M Lowey (D),N00001024,10800,National Granite Title Insurance Agency,0,10800,2018
