,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Suzanne Bonamici (D),N00033474,0,Painters & Allied Trades Union,10000,10000,2011
1,Suzanne Bonamici (D),N00033474,3862,Nike Inc,5000,8862,2011
2,Suzanne Bonamici (D),N00033474,557,Intel Corp,7500,8057,2011
3,Suzanne Bonamici (D),N00033474,0,National Community Action Foundation,6000,6000,2011
4,Suzanne Bonamici (D),N00033474,5600,Unit Crane,0,5600,2011
5,Suzanne Bonamici (D),N00033474,0,International Assn of Fire Fighters,5500,5500,2011
6,Suzanne Bonamici (D),N00033474,0,Raytheon Co,5500,5500,2011
7,Suzanne Bonamici (D),N00033474,0,American Assn for Justice,5000,5000,2011
8,Suzanne Bonamici (D),N00033474,0,American Federation of State/Cnty/Munic Employees,5000,5000,2011
9,Suzanne Bonamici (D),N00033474,0,American Federation of Teachers,5000,5000,2011
0,Suzanne Bonamici (D),N00033474,57550,Perkins Coie,0,57550,2012
1,Suzanne Bonamici (D),N00033474,32850,EMILY's List,10000,42850,2012
2,Suzanne Bonamici (D),N00033474,31250,Stoll Berne,0,31250,2012
3,Suzanne Bonamici (D),N00033474,0,Credit Union National Assn,20000,20000,2012
4,Suzanne Bonamici (D),N00033474,0,International Brotherhood of Electrical Workers,20000,20000,2012
5,Suzanne Bonamici (D),N00033474,0,Service Employees International Union,20000,20000,2012
6,Suzanne Bonamici (D),N00033474,0,American Assn for Justice,18000,18000,2012
7,Suzanne Bonamici (D),N00033474,0,American Federation of State/Cnty/Munic Employees,17500,17500,2012
8,Suzanne Bonamici (D),N00033474,0,American Federation of Teachers,15000,15000,2012
9,Suzanne Bonamici (D),N00033474,0,AmeriPAC: The Fund for a Greater America,15000,15000,2012
0,Suzanne Bonamici (D),N00033474,15450,Perkins Coie,0,15450,2014
1,Suzanne Bonamici (D),N00033474,4100,Nike Inc,10000,14100,2014
2,Suzanne Bonamici (D),N00033474,3500,Intel Corp,9000,12500,2014
3,Suzanne Bonamici (D),N00033474,0,American Crystal Sugar,10000,10000,2014
4,Suzanne Bonamici (D),N00033474,0,American Federation of State/Cnty/Munic Employees,10000,10000,2014
5,Suzanne Bonamici (D),N00033474,0,American Federation of Teachers,10000,10000,2014
6,Suzanne Bonamici (D),N00033474,0,Credit Union National Assn,10000,10000,2014
7,Suzanne Bonamici (D),N00033474,0,International Brotherhood of Electrical Workers,10000,10000,2014
8,Suzanne Bonamici (D),N00033474,0,Machinists/Aerospace Workers Union,10000,10000,2014
9,Suzanne Bonamici (D),N00033474,0,National Education Assn,10000,10000,2014
0,Suzanne Bonamici (D),N00033474,12050,Nike Inc,10000,22050,2016
1,Suzanne Bonamici (D),N00033474,1600,Intel Corp,10000,11600,2016
2,Suzanne Bonamici (D),N00033474,0,American Crystal Sugar,10000,10000,2016
3,Suzanne Bonamici (D),N00033474,0,Credit Union National Assn,10000,10000,2016
4,Suzanne Bonamici (D),N00033474,0,Home Depot,10000,10000,2016
5,Suzanne Bonamici (D),N00033474,0,Off The Sidelines,10000,10000,2016
6,Suzanne Bonamici (D),N00033474,0,Painters & Allied Trades Union,10000,10000,2016
7,Suzanne Bonamici (D),N00033474,0,Portland General Electric,10000,10000,2016
8,Suzanne Bonamici (D),N00033474,8550,Perkins Coie,0,8550,2016
9,Suzanne Bonamici (D),N00033474,1000,Americans for the Arts,7500,8500,2016
0,Suzanne Bonamici (D),N00033474,9442,Nike Inc,10000,19442,2018
1,Suzanne Bonamici (D),N00033474,5000,Service Employees International Union,10000,15000,2018
2,Suzanne Bonamici (D),N00033474,1953,Intel Corp,10000,11953,2018
3,Suzanne Bonamici (D),N00033474,500,Portland General Electric,10000,10500,2018
4,Suzanne Bonamici (D),N00033474,10,Home Depot,10000,10010,2018
5,Suzanne Bonamici (D),N00033474,0,American Crystal Sugar,10000,10000,2018
6,Suzanne Bonamici (D),N00033474,0,American Federation of State/Cnty/Munic Employees,10000,10000,2018
7,Suzanne Bonamici (D),N00033474,0,American Federation of Teachers,10000,10000,2018
8,Suzanne Bonamici (D),N00033474,0,Boeing Co,10000,10000,2018
9,Suzanne Bonamici (D),N00033474,0,Credit Union National Assn,10000,10000,2018
