,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Brian Schatz (D),N00028138,101278,League of Conservation Voters,9500,110778,2011
1,Brian Schatz (D),N00028138,95500,Votesane PAC,0,95500,2011
2,Brian Schatz (D),N00028138,38219,Matson Inc,8680,46899,2011
3,Brian Schatz (D),N00028138,42985,"Kobayashi, Sugita & Goda",0,42985,2011
4,Brian Schatz (D),N00028138,35110,JStreetPAC,2500,37610,2011
5,Brian Schatz (D),N00028138,19000,Alexander & Baldwin,13000,32000,2011
6,Brian Schatz (D),N00028138,24800,First Hawaiian Bank,2700,27500,2011
7,Brian Schatz (D),N00028138,26600,Clarkson Aerospace,0,26600,2011
8,Brian Schatz (D),N00028138,9000,Saltchuk Resources,17500,26500,2011
9,Brian Schatz (D),N00028138,16200,DISH Network,10000,26200,2011
0,Brian Schatz (D),N00028138,73150,League of Conservation Voters,9869,83019,2014
1,Brian Schatz (D),N00028138,70400,JStreetPAC,2000,72400,2014
2,Brian Schatz (D),N00028138,68800,Navatek Ltd,0,68800,2014
3,Brian Schatz (D),N00028138,46200,Kobayashi Group,0,46200,2014
4,Brian Schatz (D),N00028138,16900,Comcast Corp,20000,36900,2014
5,Brian Schatz (D),N00028138,30700,"Kobayashi, Sugita & Goda",0,30700,2014
6,Brian Schatz (D),N00028138,27050,"Alston, Hunt et al",0,27050,2014
7,Brian Schatz (D),N00028138,27000,Nan Inc,0,27000,2014
8,Brian Schatz (D),N00028138,10200,Matson Inc,15000,25200,2014
9,Brian Schatz (D),N00028138,0,Democratic Senatorial Campaign Cmte,25000,25000,2014
0,Brian Schatz (D),N00028138,174428,League of Conservation Voters,19369,193797,2016
1,Brian Schatz (D),N00028138,105010,JStreetPAC,4500,109510,2016
2,Brian Schatz (D),N00028138,69100,Navatek Ltd,0,69100,2016
3,Brian Schatz (D),N00028138,56493,"Kobayashi, Sugita & Goda",0,56493,2016
4,Brian Schatz (D),N00028138,31700,Matson Inc,20000,51700,2016
5,Brian Schatz (D),N00028138,43600,First Hawaiian Bank,5700,49300,2016
6,Brian Schatz (D),N00028138,48050,"Alston, Hunt et al",0,48050,2016
7,Brian Schatz (D),N00028138,46300,Kobayashi Group,0,46300,2016
8,Brian Schatz (D),N00028138,22900,Comcast Corp,20000,42900,2016
9,Brian Schatz (D),N00028138,28300,Alexander & Baldwin,12400,40700,2016
0,Bill Foster (D),N00029139,69567,Fermilab,0,69567,2012
1,Bill Foster (D),N00029139,64150,JStreetPAC,2000,66150,2012
2,Bill Foster (D),N00029139,57181,University of Chicago,0,57181,2012
3,Bill Foster (D),N00029139,35992,Democratic Congressional Campaign Cmte,5059,41051,2012
4,Bill Foster (D),N00029139,39500,Kirkland & Ellis,0,39500,2012
5,Bill Foster (D),N00029139,29070,Northwestern University,0,29070,2012
6,Bill Foster (D),N00029139,28500,ABC Properties,0,28500,2012
7,Bill Foster (D),N00029139,21750,Massachusetts Institute of Technology,0,21750,2012
8,Bill Foster (D),N00029139,19900,Harvard University,0,19900,2012
9,Bill Foster (D),N00029139,18450,Princeton University,0,18450,2012
0,Bill Foster (D),N00029139,59965,Fermilab,0,59965,2014
1,Bill Foster (D),N00029139,37500,University of Chicago,0,37500,2014
2,Bill Foster (D),N00029139,35650,JStreetPAC,0,35650,2014
3,Bill Foster (D),N00029139,23350,Kirkland & Ellis,0,23350,2014
4,Bill Foster (D),N00029139,15200,Exelon Corp,5500,20700,2014
5,Bill Foster (D),N00029139,20200,Massachusetts Institute of Technology,0,20200,2014
6,Bill Foster (D),N00029139,15600,Intellectual Ventures LLC,3500,19100,2014
7,Bill Foster (D),N00029139,17550,Stanford University,0,17550,2014
8,Bill Foster (D),N00029139,16850,Northwestern University,0,16850,2014
9,Bill Foster (D),N00029139,15950,Princeton University,0,15950,2014
