,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Steny H Hoyer (D),N00001821,16400,Comcast Corp,10000,26400,2010
1,Steny H Hoyer (D),N00001821,15500,DaVita Inc,10000,25500,2010
2,Steny H Hoyer (D),N00001821,25500,Prudential Financial,0,25500,2010
3,Steny H Hoyer (D),N00001821,10500,Dominion Energy,10000,20500,2010
4,Steny H Hoyer (D),N00001821,20400,MedStar Health,0,20400,2010
5,Steny H Hoyer (D),N00001821,17250,MacAndrews & Forbes,0,17250,2010
6,Steny H Hoyer (D),N00001821,12200,"Akin, Gump et al",5000,17200,2010
7,Steny H Hoyer (D),N00001821,11300,Medstar Shah Medical Group,0,11300,2010
8,Steny H Hoyer (D),N00001821,11100,Subject Matter,0,11100,2010
9,Steny H Hoyer (D),N00001821,1000,Home Depot,10000,11000,2010
0,Steny H Hoyer (D),N00001821,41750,Votesane PAC,0,41750,2012
1,Steny H Hoyer (D),N00001821,32500,Citigroup Inc,5000,37500,2012
2,Steny H Hoyer (D),N00001821,18000,USAA,10000,28000,2012
3,Steny H Hoyer (D),N00001821,14500,Verizon Communications,10000,24500,2012
4,Steny H Hoyer (D),N00001821,10650,AT&T Inc,10000,20650,2012
5,Steny H Hoyer (D),N00001821,15250,NorPAC,4750,20000,2012
6,Steny H Hoyer (D),N00001821,9250,Comcast Corp,10000,19250,2012
7,Steny H Hoyer (D),N00001821,11250,"Fragomen, Del Rey et al",8000,19250,2012
8,Steny H Hoyer (D),N00001821,10000,Time Warner Cable,9000,19000,2012
9,Steny H Hoyer (D),N00001821,5050,PG&E Corp,10000,15050,2012
0,Steny H Hoyer (D),N00001821,53000,Votesane PAC,0,53000,2014
1,Steny H Hoyer (D),N00001821,16700,Microsoft Corp,10000,26700,2014
2,Steny H Hoyer (D),N00001821,20000,NorPAC,5000,25000,2014
3,Steny H Hoyer (D),N00001821,14000,Exelon Corp,10000,24000,2014
4,Steny H Hoyer (D),N00001821,11000,BNSF Railway,10000,21000,2014
5,Steny H Hoyer (D),N00001821,9800,Comcast Corp,10000,19800,2014
6,Steny H Hoyer (D),N00001821,9750,Merck & Co,10000,19750,2014
7,Steny H Hoyer (D),N00001821,9500,USAA,10000,19500,2014
8,Steny H Hoyer (D),N00001821,9000,Cox Enterprises,10000,19000,2014
9,Steny H Hoyer (D),N00001821,10000,Norfolk Southern,7500,17500,2014
0,Steny H Hoyer (D),N00001821,32050,Comcast Corp,10000,42050,2016
1,Steny H Hoyer (D),N00001821,15200,Exelon Corp,10000,25200,2016
2,Steny H Hoyer (D),N00001821,14614,Boeing Co,10000,24614,2016
3,Steny H Hoyer (D),N00001821,22000,Prudential Financial,2500,24500,2016
4,Steny H Hoyer (D),N00001821,15000,DaVita Inc,6000,21000,2016
5,Steny H Hoyer (D),N00001821,10600,JPMorgan Chase & Co,10000,20600,2016
6,Steny H Hoyer (D),N00001821,19650,NorPAC,0,19650,2016
7,Steny H Hoyer (D),N00001821,8350,Google Inc,10000,18350,2016
8,Steny H Hoyer (D),N00001821,8100,Microsoft Corp,10000,18100,2016
9,Steny H Hoyer (D),N00001821,7500,Goldman Sachs,10000,17500,2016
0,Steny H Hoyer (D),N00001821,17750,Exelon Corp,10000,27750,2018
1,Steny H Hoyer (D),N00001821,11000,USAA,10000,21000,2018
2,Steny H Hoyer (D),N00001821,19250,"Akin, Gump et al",1000,20250,2018
3,Steny H Hoyer (D),N00001821,10100,MacAndrews & Forbes,10000,20100,2018
4,Steny H Hoyer (D),N00001821,19820,NorPAC,0,19820,2018
5,Steny H Hoyer (D),N00001821,7500,Eli Lilly & Co,10000,17500,2018
6,Steny H Hoyer (D),N00001821,6400,Facebook Inc,10000,16400,2018
7,Steny H Hoyer (D),N00001821,16250,Medstar Health,0,16250,2018
8,Steny H Hoyer (D),N00001821,6000,Goldman Sachs,10000,16000,2018
9,Steny H Hoyer (D),N00001821,15400,Metcor Ltd,0,15400,2018
