,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Joaquin Castro (D),N00033316,6500,Valero Energy,10000,16500,2012
1,Joaquin Castro (D),N00033316,0,Communications Workers of America,15000,15000,2012
2,Joaquin Castro (D),N00033316,15000,"Escamilla, Poneck & Cruz",0,15000,2012
3,Joaquin Castro (D),N00033316,13764,Rackspace Us,0,13764,2012
4,Joaquin Castro (D),N00033316,12500,L&F Distributors,0,12500,2012
5,Joaquin Castro (D),N00033316,501,New Democrat Coalition,10000,10501,2012
6,Joaquin Castro (D),N00033316,0,American Assn for Justice,10000,10000,2012
7,Joaquin Castro (D),N00033316,0,American Federation of State/Cnty/Munic Employees,10000,10000,2012
8,Joaquin Castro (D),N00033316,0,American Federation of Teachers,10000,10000,2012
9,Joaquin Castro (D),N00033316,0,American Health Care Assn,10000,10000,2012
0,Joaquin Castro (D),N00033316,7250,Nustar Energy,10000,17250,2014
1,Joaquin Castro (D),N00033316,3250,Mednax Inc,8000,11250,2014
2,Joaquin Castro (D),N00033316,0,Capital Group Companies,10000,10000,2014
3,Joaquin Castro (D),N00033316,0,Dell Technologies,10000,10000,2014
4,Joaquin Castro (D),N00033316,10000,Kirkland & Ellis,0,10000,2014
5,Joaquin Castro (D),N00033316,0,Laborers Union/Midwest Region,10000,10000,2014
6,Joaquin Castro (D),N00033316,0,National Auto Dealers Assn,10000,10000,2014
7,Joaquin Castro (D),N00033316,0,National Beer Wholesalers Assn,10000,10000,2014
8,Joaquin Castro (D),N00033316,0,Northrop Grumman,10000,10000,2014
9,Joaquin Castro (D),N00033316,10000,Rackspace US,0,10000,2014
0,Joaquin Castro (D),N00033316,5400,New Democrat Coalition,10000,15400,2016
1,Joaquin Castro (D),N00033316,11350,Kirkland & Ellis,0,11350,2016
2,Joaquin Castro (D),N00033316,11100,Duty Free Americas,0,11100,2016
3,Joaquin Castro (D),N00033316,2500,Akerman LLP,7500,10000,2016
4,Joaquin Castro (D),N00033316,0,American Crystal Sugar,10000,10000,2016
5,Joaquin Castro (D),N00033316,0,American Federation of Teachers,10000,10000,2016
6,Joaquin Castro (D),N00033316,0,Border Health,10000,10000,2016
7,Joaquin Castro (D),N00033316,0,Dell Technologies,10000,10000,2016
8,Joaquin Castro (D),N00033316,0,Honeywell International,10000,10000,2016
9,Joaquin Castro (D),N00033316,0,Humana Inc,10000,10000,2016
0,Joaquin Castro (D),N00033316,15100,Healthtexas Medical Group,2700,17800,2018
1,Joaquin Castro (D),N00033316,10800,Blue Ribbon Asset Management,0,10800,2018
2,Joaquin Castro (D),N00033316,0,American Assn for Justice,10000,10000,2018
3,Joaquin Castro (D),N00033316,0,American Federation of State/Cnty/Munic Employees,10000,10000,2018
4,Joaquin Castro (D),N00033316,0,Capital Group Companies,10000,10000,2018
5,Joaquin Castro (D),N00033316,0,Carpenters & Joiners Union,10000,10000,2018
6,Joaquin Castro (D),N00033316,0,Communications Workers of America,10000,10000,2018
7,Joaquin Castro (D),N00033316,0,Dell Technologies,10000,10000,2018
8,Joaquin Castro (D),N00033316,0,Honeywell International,10000,10000,2018
9,Joaquin Castro (D),N00033316,0,International Brotherhood of Electrical Workers,10000,10000,2018
0,Roger Williams (R),N00030602,24801,McLane Co,0,24801,2012
1,Roger Williams (R),N00030602,21750,Martin Sprocket & Gear,0,21750,2012
2,Roger Williams (R),N00030602,20000,Classic Chevrolet,0,20000,2012
3,Roger Williams (R),N00030602,19900,Tyler Packing,0,19900,2012
4,Roger Williams (R),N00030602,19800,Goff Capital Partners,0,19800,2012
5,Roger Williams (R),N00030602,14700,BNSF Railway,5000,19700,2012
6,Roger Williams (R),N00030602,19500,E6 Partners,0,19500,2012
7,Roger Williams (R),N00030602,18700,Four Sevens Oil,0,18700,2012
8,Roger Williams (R),N00030602,18450,Tti Inc,0,18450,2012
9,Roger Williams (R),N00030602,18250,Bobby Cox Companies,0,18250,2012
