,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Markwayne Mullin (R),N00033410,11800,Devon Energy,10000,21800,2016
1,Markwayne Mullin (R),N00033410,18300,Loves Travel Stops & Country Stores,0,18300,2016
2,Markwayne Mullin (R),N00033410,10800,Pelco Structural,0,10800,2016
3,Markwayne Mullin (R),N00033410,10800,Robson Co,0,10800,2016
4,Markwayne Mullin (R),N00033410,10010,Ameristate Bank,0,10010,2016
5,Markwayne Mullin (R),N00033410,0,American Crystal Sugar,10000,10000,2016
6,Markwayne Mullin (R),N00033410,0,AT&T Inc,10000,10000,2016
7,Markwayne Mullin (R),N00033410,0,Boeing Co,10000,10000,2016
8,Markwayne Mullin (R),N00033410,0,Chesapeake Energy,10000,10000,2016
9,Markwayne Mullin (R),N00033410,0,Cox Enterprises,10000,10000,2016
0,Markwayne Mullin (R),N00033410,12300,Devon Energy,10000,22300,2018
1,Markwayne Mullin (R),N00033410,15300,Chickasaw Nation,0,15300,2018
2,Markwayne Mullin (R),N00033410,10800,Robson Properties,0,10800,2018
3,Markwayne Mullin (R),N00033410,0,College of American Pathologists,10500,10500,2018
4,Markwayne Mullin (R),N00033410,500,Cox Enterprises,10000,10500,2018
5,Markwayne Mullin (R),N00033410,10400,Pelco Structural,0,10400,2018
6,Markwayne Mullin (R),N00033410,0,American Crystal Sugar,10000,10000,2018
7,Markwayne Mullin (R),N00033410,0,AT&T Inc,10000,10000,2018
8,Markwayne Mullin (R),N00033410,0,Automotive Free International Trade PAC,10000,10000,2018
9,Markwayne Mullin (R),N00033410,0,Boeing Co,10000,10000,2018
0,Scott Perry (R),N00034120,0,American Bankers Assn,10000,10000,2012
1,Scott Perry (R),N00034120,0,Every Republican is Crucial PAC,10000,10000,2012
2,Scott Perry (R),N00034120,0,Majority Cmte PAC,10000,10000,2012
3,Scott Perry (R),N00034120,0,National Auto Dealers Assn,10000,10000,2012
4,Scott Perry (R),N00034120,0,Credit Union National Assn,7500,7500,2012
5,Scott Perry (R),N00034120,7000,Kinsley Construction,0,7000,2012
6,Scott Perry (R),N00034120,2000,Asplundh Tree Expert Co,4000,6000,2012
7,Scott Perry (R),N00034120,0,Koch Industries,6000,6000,2012
8,Scott Perry (R),N00034120,0,American Hospital Assn,5000,5000,2012
9,Scott Perry (R),N00034120,0,American Medical Assn,5000,5000,2012
0,Scott Perry (R),N00034120,0,Comcast Corp,10000,10000,2014
1,Scott Perry (R),N00034120,0,Every Republican is Crucial PAC,10000,10000,2014
2,Scott Perry (R),N00034120,0,National Auto Dealers Assn,10000,10000,2014
3,Scott Perry (R),N00034120,0,Exelon Corp,8000,8000,2014
4,Scott Perry (R),N00034120,750,"Buchanan, Ingersoll & Rooney",7000,7750,2014
5,Scott Perry (R),N00034120,0,BNSF Railway,7500,7500,2014
6,Scott Perry (R),N00034120,0,Honeywell International,7498,7498,2014
7,Scott Perry (R),N00034120,250,Norfolk Southern,7000,7250,2014
8,Scott Perry (R),N00034120,0,National Assn of Realtors,7000,7000,2014
9,Scott Perry (R),N00034120,7000,Penn Waste,0,7000,2014
0,Scott Perry (R),N00034120,0,Exelon Corp,10000,10000,2016
1,Scott Perry (R),N00034120,0,Koch Industries,10000,10000,2016
2,Scott Perry (R),N00034120,0,Majority Cmte PAC,10000,10000,2016
3,Scott Perry (R),N00034120,0,National Auto Dealers Assn,10000,10000,2016
4,Scott Perry (R),N00034120,0,"National Stone, Sand & Gravel Assn",10000,10000,2016
5,Scott Perry (R),N00034120,0,PPL Corp,10000,10000,2016
6,Scott Perry (R),N00034120,3600,Select Medical Corp,5000,8600,2016
7,Scott Perry (R),N00034120,0,AT&T Inc,8000,8000,2016
8,Scott Perry (R),N00034120,0,National Assn of Realtors,8000,8000,2016
9,Scott Perry (R),N00034120,0,FirstEnergy Corp,7000,7000,2016
