,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Thomas Massie (R),N00034041,11200,Morning Star Co,0,11200,2011
1,Thomas Massie (R),N00034041,5600,Maple Engine LLC,0,5600,2011
2,Thomas Massie (R),N00034041,5600,Silencer Shop,0,5600,2011
3,Thomas Massie (R),N00034041,5400,Heavy Construction Systems Specialists,0,5400,2011
4,Thomas Massie (R),N00034041,4050,Club for Growth,0,4050,2011
5,Thomas Massie (R),N00034041,0,Jim Jordan for Congress,3000,3000,2011
6,Thomas Massie (R),N00034041,2800,L&N Federal Credit Union,0,2800,2011
7,Thomas Massie (R),N00034041,2554,Um Holdings,0,2554,2011
8,Thomas Massie (R),N00034041,0,Celanese Corp,2500,2500,2011
9,Thomas Massie (R),N00034041,2500,Depcom Power,0,2500,2011
0,Thomas Massie (R),N00034041,118057,Club for Growth,0,118057,2012
1,Thomas Massie (R),N00034041,14500,Young Americans for Liberty,600,15100,2012
2,Thomas Massie (R),N00034041,0,Alliance Coal,15000,15000,2012
3,Thomas Massie (R),N00034041,5000,Masimo Corp,10000,15000,2012
4,Thomas Massie (R),N00034041,14500,Bavarian Waste,0,14500,2012
5,Thomas Massie (R),N00034041,12500,Saminco Inc,0,12500,2012
6,Thomas Massie (R),N00034041,0,Bluegrass Cmte,10000,10000,2012
7,Thomas Massie (R),N00034041,0,Credit Union National Assn,10000,10000,2012
8,Thomas Massie (R),N00034041,0,Every Republican is Crucial PAC,10000,10000,2012
9,Thomas Massie (R),N00034041,0,Koch Industries,10000,10000,2012
0,Thomas Massie (R),N00034041,15300,Fischer Homes,0,15300,2014
1,Thomas Massie (R),N00034041,14400,Avidyne Corp,0,14400,2014
2,Thomas Massie (R),N00034041,13400,Forcht Group of Kentucky,0,13400,2014
3,Thomas Massie (R),N00034041,10400,Knock Industries,0,10400,2014
4,Thomas Massie (R),N00034041,10400,Masimo Corp,0,10400,2014
5,Thomas Massie (R),N00034041,10400,Sporty's Pilot Shop,0,10400,2014
6,Thomas Massie (R),N00034041,0,Marathon Petroleum,10000,10000,2014
7,Thomas Massie (R),N00034041,0,National Assn for Gun Rights,10000,10000,2014
8,Thomas Massie (R),N00034041,8850,Golden Age Farm,0,8850,2014
9,Thomas Massie (R),N00034041,250,eBay Inc,7900,8150,2014
0,Thomas Massie (R),N00034041,16200,Fischer Homes,0,16200,2016
1,Thomas Massie (R),N00034041,10800,Tennessee Industrial Electronics,0,10800,2016
2,Thomas Massie (R),N00034041,10800,Young Americans for Liberty,0,10800,2016
3,Thomas Massie (R),N00034041,10000,Russell Stover Candies,0,10000,2016
4,Thomas Massie (R),N00034041,0,National Assn of Home Builders,8500,8500,2016
5,Thomas Massie (R),N00034041,8000,Wells Capital Management,0,8000,2016
6,Thomas Massie (R),N00034041,6400,Golden Age Farm,0,6400,2016
7,Thomas Massie (R),N00034041,0,American Council of Engineering Cos,6000,6000,2016
8,Thomas Massie (R),N00034041,0,National Assn of Realtors,6000,6000,2016
9,Thomas Massie (R),N00034041,5400,Avidyne Corp,0,5400,2016
0,Thomas Massie (R),N00034041,10400,Agentis Management,0,10400,2018
1,Thomas Massie (R),N00034041,7700,UM Holdings,0,7700,2018
2,Thomas Massie (R),N00034041,0,National Assn of Home Builders,7000,7000,2018
3,Thomas Massie (R),N00034041,6500,Thiel Audio,0,6500,2018
4,Thomas Massie (R),N00034041,0,American Council of Engineering Cos,6000,6000,2018
5,Thomas Massie (R),N00034041,6000,Bavarian Trucking,0,6000,2018
6,Thomas Massie (R),N00034041,5400,Curves International,0,5400,2018
7,Thomas Massie (R),N00034041,5400,Maple Engine LLC,0,5400,2018
8,Thomas Massie (R),N00034041,5400,Research Affiliates LLC,0,5400,2018
9,Thomas Massie (R),N00034041,5400,Wilks Brothers,0,5400,2018
