,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Darin LaHood (R),N00037031,22760,Caterpillar Inc,20000,42760,2016
1,Darin LaHood (R),N00037031,25100,Marquis Energy,0,25100,2016
2,Darin LaHood (R),N00037031,21300,Link Group,0,21300,2016
3,Darin LaHood (R),N00037031,20150,State of Illinois,0,20150,2016
4,Darin LaHood (R),N00037031,0,Deere & Co,20000,20000,2016
5,Darin LaHood (R),N00037031,17000,DLA Piper,3000,20000,2016
6,Darin LaHood (R),N00037031,0,BNSF Railway,19500,19500,2016
7,Darin LaHood (R),N00037031,18500,Rli Corp,0,18500,2016
8,Darin LaHood (R),N00037031,17700,1st Family Dental,0,17700,2016
9,Darin LaHood (R),N00037031,0,National Assn of Realtors,17000,17000,2016
0,Darin LaHood (R),N00037031,17850,Exelon Corp,10000,27850,2018
1,Darin LaHood (R),N00037031,11500,Ernst & Young,10000,21500,2018
2,Darin LaHood (R),N00037031,19100,Marquis Energy,0,19100,2018
3,Darin LaHood (R),N00037031,11100,McDonald's Corp,6000,17100,2018
4,Darin LaHood (R),N00037031,16450,Knapheide Manufacturing,0,16450,2018
5,Darin LaHood (R),N00037031,10270,Caterpillar Inc,5000,15270,2018
6,Darin LaHood (R),N00037031,12550,United Contractors Midwest,0,12550,2018
7,Darin LaHood (R),N00037031,12450,OSF Healthcare System,0,12450,2018
8,Darin LaHood (R),N00037031,6875,DLA Piper,5000,11875,2018
9,Darin LaHood (R),N00037031,10800,Blackstone Group,0,10800,2018
0,Warren Davidson (R),N00038767,26900,House Freedom Fund,10000,36900,2016
1,Warren Davidson (R),N00038767,25251,Integral Manufacturing,0,25251,2016
2,Warren Davidson (R),N00038767,23954,Club for Growth,0,23954,2016
3,Warren Davidson (R),N00038767,21600,Richard & Barbara Gaby Foundation,0,21600,2016
4,Warren Davidson (R),N00038767,4450,Senate Conservatives Fund,10000,14450,2016
5,Warren Davidson (R),N00038767,10800,Ariel Corp,0,10800,2016
6,Warren Davidson (R),N00038767,10800,Exoxemis Inc,0,10800,2016
7,Warren Davidson (R),N00038767,10800,Research Affiliates LLC,0,10800,2016
8,Warren Davidson (R),N00038767,0,Credit Union National Assn,10000,10000,2016
9,Warren Davidson (R),N00038767,7500,Entertrainment Junction,0,7500,2016
0,Warren Davidson (R),N00038767,24000,House Freedom Fund,6135,30135,2018
1,Warren Davidson (R),N00038767,13010,Integral Manufacturing,0,13010,2018
2,Warren Davidson (R),N00038767,0,American Bankers Assn,10000,10000,2018
3,Warren Davidson (R),N00038767,0,Building Leadership & Inspiring New Enterprise,10000,10000,2018
4,Warren Davidson (R),N00038767,10000,Entertrainment Junction,0,10000,2018
5,Warren Davidson (R),N00038767,0,Ernst & Young,10000,10000,2018
6,Warren Davidson (R),N00038767,0,Majority Cmte PAC,10000,10000,2018
7,Warren Davidson (R),N00038767,0,National Auto Dealers Assn,10000,10000,2018
8,Warren Davidson (R),N00038767,0,Credit Union National Assn,8500,8500,2018
9,Warren Davidson (R),N00038767,0,Mortgage Bankers Assn,8500,8500,2018
0,James Comer (R),N00038260,27000,Falconite Real Estate Holdings LLC,0,27000,2016
1,James Comer (R),N00038260,0,Bluegrass Cmte,15000,15000,2016
2,James Comer (R),N00038260,0,Majority Cmte PAC,15000,15000,2016
3,James Comer (R),N00038260,0,National Assn of Realtors,15000,15000,2016
4,James Comer (R),N00038260,4200,Altria Group,10000,14200,2016
5,James Comer (R),N00038260,11300,Geo Consultants LLC,0,11300,2016
6,James Comer (R),N00038260,0,New Cuba PAC,11000,11000,2016
7,James Comer (R),N00038260,10800,Marquette Transportation,0,10800,2016
8,James Comer (R),N00038260,5400,Alliance Coal,5000,10400,2016
9,James Comer (R),N00038260,0,Credit Union National Assn,10000,10000,2016
