,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Devin Nunes (R),N00007248,12300,Pioneer Nursery,0,12300,2014
1,Devin Nunes (R),N00007248,2000,Florida Power & Light,8500,10500,2014
2,Devin Nunes (R),N00007248,10498,Fagundes Dairy,0,10498,2014
3,Devin Nunes (R),N00007248,10400,Pinnacle Trading,0,10400,2014
4,Devin Nunes (R),N00007248,0,Abbott Laboratories,10000,10000,2014
5,Devin Nunes (R),N00007248,0,Altria Group,10000,10000,2014
6,Devin Nunes (R),N00007248,0,Ambulatory Surgery Center Assn,10000,10000,2014
7,Devin Nunes (R),N00007248,0,American Bankers Assn,10000,10000,2014
8,Devin Nunes (R),N00007248,0,American College of Radiology,10000,10000,2014
9,Devin Nunes (R),N00007248,0,American Crystal Sugar,10000,10000,2014
0,Devin Nunes (R),N00007248,0,Edison International,17500,17500,2016
1,Devin Nunes (R),N00007248,15700,Oaktree Capital Management,0,15700,2016
2,Devin Nunes (R),N00007248,15500,Pioneer Nursery,0,15500,2016
3,Devin Nunes (R),N00007248,5300,Altria Group,7500,12800,2016
4,Devin Nunes (R),N00007248,11800,Capitol Counsel,0,11800,2016
5,Devin Nunes (R),N00007248,11400,Setton Farms,0,11400,2016
6,Devin Nunes (R),N00007248,10800,Double D Farms,0,10800,2016
7,Devin Nunes (R),N00007248,10800,Heller Realty,0,10800,2016
8,Devin Nunes (R),N00007248,10800,Northwest Excavating,0,10800,2016
9,Devin Nunes (R),N00007248,500,Morgan Stanley,10000,10500,2016
0,Devin Nunes (R),N00007248,22675,General Atomics,10000,32675,2018
1,Devin Nunes (R),N00007248,27300,Oracle Corp,2500,29800,2018
2,Devin Nunes (R),N00007248,21200,Capitol Counsel,0,21200,2018
3,Devin Nunes (R),N00007248,20500,Harris Farms,0,20500,2018
4,Devin Nunes (R),N00007248,16200,Marich Inc,0,16200,2018
5,Devin Nunes (R),N00007248,15000,Pioneer Nursery,0,15000,2018
6,Devin Nunes (R),N00007248,14134,Fagundes Dairy,0,14134,2018
7,Devin Nunes (R),N00007248,3280,Boeing Co,10000,13280,2018
8,Devin Nunes (R),N00007248,1904,Northrop Grumman,10000,11904,2018
9,Devin Nunes (R),N00007248,11350,Stone Land Co,0,11350,2018
0,Pete Olson (R),N00029285,5599,Energy Transfer Partners,5000,10599,2010
1,Pete Olson (R),N00029285,0,Eye of the Tiger PAC,10000,10000,2010
2,Pete Olson (R),N00029285,8400,Allied Group,0,8400,2010
3,Pete Olson (R),N00029285,8400,Williams Brothers Construction,0,8400,2010
4,Pete Olson (R),N00029285,6161,Show Me Institute,0,6161,2010
5,Pete Olson (R),N00029285,5600,Bernard Marcus Family Foundation,0,5600,2010
6,Pete Olson (R),N00029285,5600,Bk2 Holdings,0,5600,2010
7,Pete Olson (R),N00029285,5600,Craig Realty Group,0,5600,2010
8,Pete Olson (R),N00029285,5600,JUUL Labs,0,5600,2010
9,Pete Olson (R),N00029285,5600,Lanier Law Firm,0,5600,2010
0,Pete Olson (R),N00029285,6000,GenOn Energy,9500,15500,2012
1,Pete Olson (R),N00029285,5000,Energy Future Holdings Corp,10000,15000,2012
2,Pete Olson (R),N00029285,3000,Koch Industries,10000,13000,2012
3,Pete Olson (R),N00029285,1000,Valero Energy,10000,11000,2012
4,Pete Olson (R),N00029285,5500,USAA,5000,10500,2012
5,Pete Olson (R),N00029285,0,American Assn of Orthopaedic Surgeons,10000,10000,2012
6,Pete Olson (R),N00029285,0,American College of Radiology,10000,10000,2012
7,Pete Olson (R),N00029285,10000,Camden Property Trust,0,10000,2012
8,Pete Olson (R),N00029285,0,Chesapeake Energy,10000,10000,2012
9,Pete Olson (R),N00029285,0,Every Republican is Crucial PAC,10000,10000,2012
